Date,Source,Site ID,Daily_Mean_PM25_Concentration,UNITS,DAILY_AQI,Site_Name,PERCENT_COMPLETE,AQS_PARAMETER_DESC,STATE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
30-Apr-2007,AQS,360610134,8.6,ug/m3 LC,36,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
1-May-2007,AQS,360610117,8,ug/m3 LC,33,PS 64,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.72333,-73.98231
2-May-2007,AQS,360610117,8.6,ug/m3 LC,36,PS 64,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.72333,-73.98231
3-May-2007,AQS,360610115,8,ug/m3 LC,33,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
4-May-2007,AQS,360610115,6.2,ug/m3 LC,26,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
5-May-2007,AQS,360610119,8.6,ug/m3 LC,36,MANHATTANVILLE POST OFFICE,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81133,-73.95321
6-May-2007,AQS,360610134,5.7,ug/m3 LC,24,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
7-May-2007,AQS,360610134,6.7,ug/m3 LC,28,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
8-May-2007,AQS,360610115,8.6,ug/m3 LC,36,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
9-May-2007,AQS,360610115,11,ug/m3 LC,46,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
10-May-2007,AQS,360610115,12.2,ug/m3 LC,51,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
11-May-2007,AQS,360610115,21.9,ug/m3 LC,72,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
12-May-2007,AQS,360610134,13.5,ug/m3 LC,54,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
13-May-2007,AQS,360610117,3.9,ug/m3 LC,16,PS 64,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.72333,-73.98231
14-May-2007,AQS,360610115,6.8,ug/m3 LC,28,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
15-May-2007,AQS,360610115,21.8,ug/m3 LC,71,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
16-May-2007,AQS,360610115,24.6,ug/m3 LC,77,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
17-May-2007,AQS,360610117,6.3,ug/m3 LC,26,PS 64,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.72333,-73.98231
18-May-2007,AQS,360610134,6.3,ug/m3 LC,26,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
19-May-2007,AQS,360610117,7.7,ug/m3 LC,32,PS 64,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.72333,-73.98231
20-May-2007,AQS,360610117,10.5,ug/m3 LC,44,PS 64,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.72333,-73.98231
21-May-2007,AQS,360610134,8,ug/m3 LC,33,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
22-May-2007,AQS,360610115,12,ug/m3 LC,50,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
23-May-2007,AQS,360610115,11.7,ug/m3 LC,49,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
24-May-2007,AQS,360610115,18.5,ug/m3 LC,64,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
25-May-2007,AQS,360610115,28.5,ug/m3 LC,85,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
26-May-2007,AQS,360610117,26.7,ug/m3 LC,82,PS 64,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.72333,-73.98231
27-May-2007,AQS,360610134,20.3,ug/m3 LC,68,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
28-May-2007,AQS,360610117,21.1,ug/m3 LC,70,PS 64,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.72333,-73.98231
29-May-2007,AQS,360610115,7.1,ug/m3 LC,30,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
30-May-2007,AQS,360610134,17.2,ug/m3 LC,62,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
31-May-2007,AQS,360610134,29.3,ug/m3 LC,87,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
1-Jun-2007,AQS,360610115,30.3,ug/m3 LC,89,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
2-Jun-2007,AQS,360610115,29,ug/m3 LC,87,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
3-Jun-2007,AQS,360610115,7.8,ug/m3 LC,33,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
5-Jun-2007,AQS,360610134,21.5,ug/m3 LC,71,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
6-Jun-2007,AQS,360610125,4.5,ug/m3 LC,19,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
7-Jun-2007,AQS,360610115,14.2,ug/m3 LC,55,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
8-Jun-2007,AQS,360610115,40,ug/m3 LC,112,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
9-Jun-2007,AQS,360610134,20.3,ug/m3 LC,68,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
10-Jun-2007,AQS,360610134,11.5,ug/m3 LC,48,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
11-Jun-2007,AQS,360610134,14.3,ug/m3 LC,56,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
12-Jun-2007,AQS,360610115,11.3,ug/m3 LC,47,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
13-Jun-2007,AQS,360610134,7.2,ug/m3 LC,30,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
14-Jun-2007,AQS,360610134,8.5,ug/m3 LC,35,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
15-Jun-2007,AQS,360610134,9.8,ug/m3 LC,41,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
16-Jun-2007,AQS,360610119,19.9,ug/m3 LC,67,MANHATTANVILLE POST OFFICE,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81133,-73.95321
17-Jun-2007,AQS,360610134,23.5,ug/m3 LC,75,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
18-Jun-2007,AQS,360610134,17.2,ug/m3 LC,62,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
19-Jun-2007,AQS,360610115,17.6,ug/m3 LC,63,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
20-Jun-2007,AQS,360610134,14.5,ug/m3 LC,56,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
21-Jun-2007,AQS,360610125,10,ug/m3 LC,42,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
22-Jun-2007,AQS,360610128,4.5,ug/m3 LC,19,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
23-Jun-2007,AQS,360610134,7.1,ug/m3 LC,30,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
24-Jun-2007,AQS,360610115,8.1,ug/m3 LC,34,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
25-Jun-2007,AQS,360610135,30,ug/m3 LC,89,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
26-Jun-2007,AQS,360610115,44.4,ug/m3 LC,123,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
27-Jun-2007,AQS,360610135,41.5,ug/m3 LC,116,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
28-Jun-2007,AQS,360610128,22.7,ug/m3 LC,73,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
29-Jun-2007,AQS,360610134,13.7,ug/m3 LC,54,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
30-Jun-2007,AQS,360610128,6,ug/m3 LC,25,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
1-Jul-2007,AQS,360610128,1.1,ug/m3 LC,5,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
2-Jul-2007,AQS,360610134,11.3,ug/m3 LC,47,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
3-Jul-2007,AQS,360610125,7,ug/m3 LC,29,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
4-Jul-2007,AQS,360610115,14.3,ug/m3 LC,56,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
5-Jul-2007,AQS,360610115,27.2,ug/m3 LC,83,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
6-Jul-2007,AQS,360610125,12.3,ug/m3 LC,51,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
7-Jul-2007,AQS,360610125,16,ug/m3 LC,59,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
8-Jul-2007,AQS,360610115,33.8,ug/m3 LC,97,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
9-Jul-2007,AQS,360610125,47.9,ug/m3 LC,132,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
10-Jul-2007,AQS,360610115,46.7,ug/m3 LC,129,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
11-Jul-2007,AQS,360610134,18.1,ug/m3 LC,64,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
12-Jul-2007,AQS,360610134,4.6,ug/m3 LC,19,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
13-Jul-2007,AQS,360610134,18.9,ug/m3 LC,65,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
14-Jul-2007,AQS,360610134,24,ug/m3 LC,76,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
15-Jul-2007,AQS,360610115,30.9,ug/m3 LC,91,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
16-Jul-2007,AQS,360610128,16.4,ug/m3 LC,60,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
17-Jul-2007,AQS,360610134,28.7,ug/m3 LC,86,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
18-Jul-2007,AQS,360610125,32.2,ug/m3 LC,93,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
19-Jul-2007,AQS,360610125,31.5,ug/m3 LC,92,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
20-Jul-2007,AQS,360610134,15.8,ug/m3 LC,59,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
21-Jul-2007,AQS,360610115,3.5,ug/m3 LC,15,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
22-Jul-2007,AQS,360610115,5.1,ug/m3 LC,21,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
23-Jul-2007,AQS,360610134,8.1,ug/m3 LC,34,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
24-Jul-2007,AQS,360610125,12.9,ug/m3 LC,53,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
25-Jul-2007,AQS,360610115,11.9,ug/m3 LC,50,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
26-Jul-2007,AQS,360610115,12.4,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
27-Jul-2007,AQS,360610115,12.7,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
28-Jul-2007,AQS,360610115,21.9,ug/m3 LC,72,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
29-Jul-2007,AQS,360610134,38.5,ug/m3 LC,108,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
30-Jul-2007,AQS,360610128,31.9,ug/m3 LC,93,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
31-Jul-2007,AQS,360610134,14,ug/m3 LC,55,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
1-Aug-2007,AQS,360610134,22.4,ug/m3 LC,73,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
2-Aug-2007,AQS,360610125,27.2,ug/m3 LC,83,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
3-Aug-2007,AQS,360610115,29.4,ug/m3 LC,87,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
4-Aug-2007,AQS,360610134,29.2,ug/m3 LC,87,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
5-Aug-2007,AQS,360610128,5.1,ug/m3 LC,21,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
6-Aug-2007,AQS,360610115,32.3,ug/m3 LC,93,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
7-Aug-2007,AQS,360610134,43.6,ug/m3 LC,121,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
8-Aug-2007,AQS,360610128,31.5,ug/m3 LC,92,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
9-Aug-2007,AQS,360610115,8.2,ug/m3 LC,34,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
10-Aug-2007,AQS,360610128,5.7,ug/m3 LC,24,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
11-Aug-2007,AQS,360610115,7.3,ug/m3 LC,30,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
12-Aug-2007,AQS,360610115,14.1,ug/m3 LC,55,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
13-Aug-2007,AQS,360610128,18,ug/m3 LC,63,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
14-Aug-2007,AQS,360610115,4.5,ug/m3 LC,19,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
15-Aug-2007,AQS,360610115,23.1,ug/m3 LC,74,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
16-Aug-2007,AQS,360610134,43.2,ug/m3 LC,120,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
17-Aug-2007,AQS,360610135,16.9,ug/m3 LC,61,CCNY,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81976,-73.94825
18-Aug-2007,AQS,360610128,2.4,ug/m3 LC,10,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
19-Aug-2007,AQS,360610134,11.6,ug/m3 LC,48,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
20-Aug-2007,AQS,360610128,7.1,ug/m3 LC,30,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
21-Aug-2007,AQS,360610128,3.5,ug/m3 LC,15,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
22-Aug-2007,AQS,360610134,6.7,ug/m3 LC,28,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
23-Aug-2007,AQS,360610115,10.4,ug/m3 LC,43,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
24-Aug-2007,AQS,360610115,32.3,ug/m3 LC,93,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
25-Aug-2007,AQS,360610115,39.7,ug/m3 LC,111,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
26-Aug-2007,AQS,360610128,10.5,ug/m3 LC,44,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
27-Aug-2007,AQS,360610134,6.6,ug/m3 LC,28,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
28-Aug-2007,AQS,360610134,13.2,ug/m3 LC,53,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
29-Aug-2007,AQS,360610115,13.4,ug/m3 LC,54,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
30-Aug-2007,AQS,360610115,25.9,ug/m3 LC,80,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
31-Aug-2007,AQS,360610134,19.9,ug/m3 LC,67,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
1-Sep-2007,AQS,360610134,5.3,ug/m3 LC,22,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
2-Sep-2007,AQS,360610119,4.8,ug/m3 LC,20,MANHATTANVILLE POST OFFICE,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.81133,-73.95321
3-Sep-2007,AQS,360610134,23.4,ug/m3 LC,75,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
4-Sep-2007,AQS,360610128,17.8,ug/m3 LC,63,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
5-Sep-2007,AQS,360610134,7.3,ug/m3 LC,30,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
6-Sep-2007,AQS,360610115,11.4,ug/m3 LC,48,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
7-Sep-2007,AQS,360610115,20.3,ug/m3 LC,68,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
8-Sep-2007,AQS,360610115,15,ug/m3 LC,57,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
9-Sep-2007,AQS,360610134,9.4,ug/m3 LC,39,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
10-Sep-2007,AQS,360610115,15.2,ug/m3 LC,58,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
11-Sep-2007,AQS,360610115,14.7,ug/m3 LC,56,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
12-Sep-2007,AQS,360610134,8.6,ug/m3 LC,36,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
13-Sep-2007,AQS,360610115,6.6,ug/m3 LC,28,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
14-Sep-2007,AQS,360610115,10.1,ug/m3 LC,42,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
15-Sep-2007,AQS,360610134,7.7,ug/m3 LC,32,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
16-Sep-2007,AQS,360610125,2.8,ug/m3 LC,12,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
17-Sep-2007,AQS,360610125,6,ug/m3 LC,25,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
18-Sep-2007,AQS,360610134,9.8,ug/m3 LC,41,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
19-Sep-2007,AQS,360610115,12.2,ug/m3 LC,51,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
20-Sep-2007,AQS,360610115,17.9,ug/m3 LC,63,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
21-Sep-2007,AQS,360610128,29.8,ug/m3 LC,88,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
22-Sep-2007,AQS,360610115,16.6,ug/m3 LC,60,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
23-Sep-2007,AQS,360610128,7.4,ug/m3 LC,31,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
24-Sep-2007,AQS,360610134,8.7,ug/m3 LC,36,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
25-Sep-2007,AQS,360610115,23.4,ug/m3 LC,75,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
26-Sep-2007,AQS,360610115,31.1,ug/m3 LC,91,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
27-Sep-2007,AQS,360610115,20.7,ug/m3 LC,69,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
28-Sep-2007,AQS,360610125,7.8,ug/m3 LC,33,PARK ROW,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71163,-74.00535
29-Sep-2007,AQS,360610128,5.4,ug/m3 LC,23,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
30-Sep-2007,AQS,360610134,8.4,ug/m3 LC,35,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
